capacity,c1_box_index,c2_box_index,c3_box_index,connection_type
1.034e-06,36,0,0,0
4.399812773924514e-11,36,0,1,0
6.599578750292536e-11,36,0,2,0
1.0998829911711522e-10,36,0,3,0
9.399145532224346e-11,36,0,4,0
1.3798158466278196e-10,36,0,5,0
1.5997524560996367e-10,36,0,6,0
2.0395976035675747e-10,36,0,7,0
1.9996132276155487e-10,36,0,8,0
2.439424352473884e-10,36,0,9,0
2.659315881987806e-10,36,0,10,0
3.099070878169988e-10,36,0,11,0
2.9391642995125184e-10,36,0,12,0
3.378895486775116e-10,36,0,13,0
3.598747051316756e-10,36,0,14,0
1.03444e-06,36,1,0,0
4.39812845597618e-10,36,1,0,1
4.399812853557909e-11,36,1,1,0
3.9998452671076557e-11,36,1,1,1
6.599578929460051e-11,36,1,2,0
5.738811906832183e-11,36,1,2,1
1.0998830409356725e-10,36,1,3,0
8.799251127563612e-11,36,1,3,1
9.39914589563997e-11,36,1,4,0
7.744738221856042e-11,36,1,4,1
1.3798159249471766e-10,36,1,5,0
1.050412311787509e-10,36,1,5,1
1.5997525613763776e-10,36,1,6,0
1.173200204232144e-10,36,1,6,1
2.0395977746935177e-10,36,1,7,0
1.3936009682849674e-10,36,1,7,1
1.999613392097735e-10,36,1,8,0
1.37481717856668e-10,36,1,8,1
2.4394245972683444e-10,36,1,9,0
1.5693524188190917e-10,36,1,9,1
2.6593161729032207e-10,36,1,10,0
1.6575246208491677e-10,36,1,10,1
3.0990712732544095e-10,36,1,11,0
1.8183468439593602e-10,36,1,11,1
2.939164654877486e-10,36,1,12,0
1.762097480051519e-10,36,1,12,1
3.3788959564273693e-10,36,1,13,0
1.9112147948363753e-10,36,1,13,1
3.5987475840742175e-10,36,1,14,0
1.9796209236529175e-10,36,1,14,1
1.03494e-06,36,2,0,0
9.391462306993644e-10,36,2,0,1
4.3998129439682164e-11,36,2,1,0
4.203081175561969e-11,36,2,1,1
6.599579132874592e-11,36,2,2,0
6.16663022086158e-11,36,2,2,1
1.0998830974349067e-10,36,2,3,0
9.846681268450624e-11,36,2,3,1
9.39914630823722e-11,36,2,4,0
8.54474836790348e-11,36,2,4,1
1.379816013865622e-10,36,2,5,0
1.2031994927222167e-10,36,2,5,1
1.5997526809003965e-10,36,2,6,0
1.367091954782839e-10,36,2,6,1
2.0395979689782292e-10,36,2,7,0
1.675952086597532e-10,36,2,7,1
1.9996135788395777e-10,36,2,8,0
1.6488598309679481e-10,36,2,8,1
2.43942487519127e-10,36,2,9,0
1.9367993097116326e-10,36,2,9,1
2.659316503188737e-10,36,2,10,0
2.0728845263952805e-10,36,2,10,1
3.099071721806327e-10,36,2,11,0
2.3306745388312454e-10,36,2,11,1
2.939165058334638e-10,36,2,12,0
2.2390612317650377e-10,36,2,12,1
3.378896489638532e-10,36,2,13,0
2.485474398672108e-10,36,2,13,1
3.598748188930745e-10,36,2,14,0
2.602421767946531e-10,36,2,14,1
1.0353800000000002e-06,36,3,0,0
1.3781606753076164e-09,36,3,0,1
4.399813023457058e-11,36,3,1,0
4.263869108911957e-11,36,3,1,1
6.599579311716884e-11,36,3,2,0
6.2983715126385e-11,36,3,2,1
1.0998831471090981e-10,36,3,3,0
1.0186915754409461e-10,36,3,3,1
9.399146670993189e-11,36,3,4,0
8.799793776032385e-11,36,3,4,1
1.3798160920428232e-10,36,3,5,0
1.254393259829562e-10,36,3,5,1
1.599752785986056e-10,36,3,6,0
1.433567452276205e-10,36,3,6,1
2.0395981397935853e-10,36,3,7,0
1.776967296372041e-10,36,3,7,1
1.9996137430232338e-10,36,3,8,0
1.7465403832077928e-10,36,3,8,1
2.439425119541455e-10,36,3,9,0
2.0729833357061872e-10,36,3,9,1
2.6593167935761833e-10,36,3,10,0
2.229652765312844e-10,36,3,10,1
3.0990721161737586e-10,36,3,11,0
2.53074138969332e-10,36,3,11,1
2.939165413054688e-10,36,3,12,0
2.4230879515564564e-10,36,3,12,1
3.378896958438494e-10,36,3,13,0
2.7143047557040535e-10,36,3,13,1
3.5987487207214167e-10,36,3,14,0
2.8543842359276505e-10,36,3,14,1
1.0360000000000001e-06,36,4,0,0
1.9961389961389965e-09,36,4,0,1
4.399813135349464e-11,36,4,1,0
4.305104504954618e-11,36,4,1,1
6.599579563464105e-11,36,4,2,0
6.388763026733123e-11,36,4,2,1
1.0998832170329408e-10,36,4,3,0
1.0425489009881026e-10,36,4,3,1
9.39914718162638e-11,36,4,4,0
8.977252995311688e-11,36,4,4,1
1.379816202088911e-10,36,4,5,0
1.2907649500128452e-10,36,4,5,1
1.599752933909821e-10,36,4,6,0
1.4812692500537214e-10,36,4,6,1
2.0395983802417284e-10,36,4,7,0
1.8508483142518198e-10,36,4,7,1
1.9996139741362675e-10,36,4,8,0
1.817862165963432e-10,36,4,8,1
2.439425463500874e-10,36,4,9,0
2.1742307771856404e-10,36,4,9,1
2.65931720233994e-10,36,4,10,0
2.347216390678177e-10,36,4,10,1
3.0990726713049185e-10,36,4,11,0
2.683286175894457e-10,36,4,11,1
2.9391659123762186e-10,36,4,12,0
2.562573127021004e-10,36,4,12,1
3.378897618344594e-10,36,4,13,0
2.890551855785041e-10,36,4,13,1
3.598749469296384e-10,36,4,14,0
3.049947561615102e-10,36,4,14,1
1.0364400000000002e-06,36,5,0,0
2.43425572150824e-09,36,5,0,1
4.39981321467577e-11,36,5,1,0
4.3218805394779136e-11,36,5,1,1
6.599579741940713e-11,36,5,2,0
6.42577782094336e-11,36,5,2,1
1.0998832666055665e-10,36,5,3,0
1.0524418874340703e-10,36,5,3,1
9.399147543640635e-11,36,5,4,0
9.050510036432202e-11,36,5,4,1
1.379816280106273e-10,36,5,5,0
1.3059638151807334e-10,36,5,5,1
1.5997530387806293e-10,36,5,6,0
1.5013204450596076e-10,36,5,6,1
2.0395985507078612e-10,36,5,7,0
1.8822594153374603e-10,36,5,7,1
1.9996141379842573e-10,36,5,8,0
1.848154453368339e-10,36,5,8,1
2.4394257073515166e-10,36,5,9,0
2.2177060662210672e-10,36,5,9,1
2.659317492133739e-10,36,5,10,0
2.3979655584602223e-10,36,5,10,1
3.0990730648661686e-10,36,5,11,0
2.7498139759833186e-10,36,5,11,1
2.939166266371124e-10,36,5,12,0
2.623182191029307e-10,36,5,12,1
3.378898086186243e-10,36,5,13,0
2.9679023745405217e-10,36,5,13,1
3.59875e-10,36,5,14,0
3.136191340676413e-10,36,5,14,1
1.03694e-06,36,6,0,0
2.931664320018516e-09,36,6,0,1
4.399813304737586e-11,36,6,1,0
4.3349388979470664e-11,36,6,1,1
6.599579944571198e-11,36,6,2,0
6.454686865006517e-11,36,6,2,1
1.0998833228870354e-10,36,6,3,0
1.0602191473912338e-10,36,6,3,1
9.399147954647582e-11,36,6,4,0
9.107964960239017e-11,36,6,4,1
1.3798163686820087e-10,36,6,5,0
1.3179606432019086e-10,36,6,5,1
1.5997531578439882e-10,36,6,6,0
1.5171967026489908e-10,36,6,6,1
2.039598744243808e-10,36,6,7,0
1.9072817120942518e-10,36,6,7,1
1.9996143240064028e-10,36,6,8,0
1.872272389654574e-10,36,6,8,1
2.4394259842033814e-10,36,6,9,0
2.2525242657899912e-10,36,6,9,1
2.659317821146426e-10,36,6,10,0
2.438725992102916e-10,36,6,10,1
3.099073511689564e-10,36,6,11,0
2.803547343238022e-10,36,6,11,1
2.9391666682735053e-10,36,6,12,0
2.6720365933194695e-10,36,6,12,1
3.3788986173426993e-10,36,6,13,0
3.0305941013560897e-10,36,6,13,1
3.5987506025257884e-10,36,6,14,0
3.2062782003261166e-10,36,6,14,1
1.03738e-06,36,7,0,0
3.3689872563573614e-09,36,7,0,1
4.3998133839201716e-11,36,7,1,0
4.3432754987176173e-11,36,7,1,1
6.599580122724461e-11,36,7,2,0
6.473187302458312e-11,36,7,2,1
1.0998833723698544e-10,36,7,3,0
1.0652197633725477e-10,36,7,3,1
9.399148316005994e-11,36,7,4,0
9.144844570716257e-11,36,7,4,1
1.3798164465580357e-10,36,7,5,0
1.3256969797495626e-10,36,7,5,1
1.5997532625248184e-10,36,7,6,0
1.5274579414989888e-10,36,7,6,1
2.0395989144011471e-10,36,7,7,0
1.9235260329407746e-10,36,7,7,1
1.9996144875575862e-10,36,7,8,0
1.8879233879898318e-10,36,7,8,1
2.439426227612314e-10,36,7,9,0
2.2752166897482373e-10,36,7,9,1
2.6593181104153054e-10,36,7,10,0
2.465347323085515e-10,36,7,10,1
3.0990739045379643e-10,36,7,11,0
2.838786809239588e-10,36,7,11,1
2.939167021627217e-10,36,7,12,0
2.704028663080975e-10,36,7,12,1
3.378899084336978e-10,36,7,13,0
3.0718144247621156e-10,36,7,13,1
3.598751132268198e-10,36,7,14,0
3.2524525532259423e-10,36,7,14,1
1.0384e-06,36,8,0,0
4.38135593220339e-09,36,8,0,1
4.399813567221729e-11,36,8,1,0
4.3562521065048873e-11,36,8,1,1
6.59958053513548e-11,36,8,2,0
6.502054162823846e-11,36,8,2,1
1.0998834869187586e-10,36,8,3,0
1.0730593607305937e-10,36,8,3,1
9.399149152522789e-11,36,8,4,0
9.202563189747243e-11,36,8,4,1
1.3798166268350315e-10,36,8,5,0
1.3378612521658255e-10,36,8,5,1
1.5997535048528734e-10,36,8,6,0
1.5436291707098608e-10,36,8,6,1
2.039599308302298e-10,36,8,7,0
1.9492415057515451e-10,36,8,7,1
1.999614866165993e-10,36,8,8,0
1.9126896041435446e-10,36,8,8,1
2.4394267910852996e-10,36,8,9,0
2.3112834193245778e-10,36,8,9,1
2.659318780050565e-10,36,8,10,0
2.5077499872353153e-10,36,8,10,1
3.099074813951921e-10,36,8,11,0
2.8951551717908886e-10,36,8,11,1
2.9391678396139776e-10,36,8,12,0
2.755124235986747e-10,36,8,12,1
3.378900165393006e-10,36,8,13,0
3.1379245947091316e-10,36,8,13,1
3.598752358581386e-10,36,8,14,0
3.3266604704368346e-10,36,8,14,1
1.03884e-06,36,9,0,0
4.81745023295214e-09,36,9,0,1
4.399813646181865e-11,36,9,1,0
4.360176492461503e-11,36,9,1,1
6.59958071278826e-11,36,9,2,0
6.510800770107026e-11,36,9,2,1
1.0998835362625728e-10,36,9,3,0
1.0754436890725316e-10,36,9,3,1
9.399149512866073e-11,36,9,4,0
9.220093870834383e-11,36,9,4,1
1.3798167044922994e-10,36,9,5,0
1.3415695868089573e-10,36,9,5,1
1.5997536092396538e-10,36,9,6,0
1.5485680442759216e-10,36,9,6,1
2.0395994779816833e-10,36,9,7,0
1.9571235438580985e-10,36,9,7,1
1.9996150292577767e-10,36,9,8,0
1.920278232682211e-10,36,9,8,1
2.439427033810548e-10,36,9,9,0
2.3223736335242498e-10,36,9,9,1
2.6593190685069667e-10,36,9,10,0
2.5208110697310605e-10,36,9,10,1
3.099075205696964e-10,36,9,11,0
2.912577410537498e-10,36,9,11,1
2.939168191975242e-10,36,9,12,0
2.770897306907597e-10,36,9,12,1
3.378900631075716e-10,36,9,13,0
3.1584015074575147e-10,36,9,13,1
3.598752886836028e-10,36,9,14,0
3.349683735876099e-10,36,9,14,1
1.03934e-06,36,10,0,0
5.312563742374969e-09,36,10,0,1
4.3998137358281444e-11,36,10,1,0
4.3638574262696705e-11,36,10,1,1
6.599580914483851e-11,36,10,2,0
6.51901183645587e-11,36,10,2,1
1.0998835922843813e-10,36,10,3,0
1.0776858316935147e-10,36,10,3,1
9.399149921976771e-11,36,10,4,0
9.236569022006602e-11,36,10,4,1
1.3798167926593928e-10,36,10,5,0
1.3450604948402972e-10,36,10,5,1
1.599753727753728e-10,36,10,6,0
1.553221193566418e-10,36,10,6,1
2.0395996706248127e-10,36,10,7,0
1.9645617345444038e-10,36,10,7,1
1.999615214421764e-10,36,10,8,0
1.9274384807698086e-10,36,10,8,1
2.4394273093852925e-10,36,10,9,0
2.332854644056412e-10,36,10,9,1
2.659319396001947e-10,36,10,10,0
2.5331644859365235e-10,36,10,10,1
3.099075650459289e-10,36,10,11,0
2.929081528634823e-10,36,10,11,1
2.9391685920237323e-10,36,10,12,0
2.785830701349728e-10,36,10,12,1
3.3789011597821635e-10,36,10,13,0
3.177818403244873e-10,36,10,13,1
3.598753486582668e-10,36,10,14,0
3.3715318753813784e-10,36,10,14,1
1.03978e-06,36,11,0,0
5.747869741676125e-09,36,11,0,1
4.399813814645556e-11,36,11,1,0
4.366573833902561e-11,36,11,1,1
6.599581091815519e-11,36,11,2,0
6.525075720758336e-11,36,11,2,1
1.099883641539009e-10,36,11,3,0
1.0793440268671153e-10,36,11,3,1
9.399150281668742e-11,36,11,4,0
9.248747055468157e-11,36,11,4,1
1.3798168701763027e-10,36,11,5,0
1.3476445439063067e-10,36,11,5,1
1.5997538319518438e-10,36,11,6,0
1.5566679681181718e-10,36,11,6,1
2.0395998399975387e-10,36,11,7,0
1.9700791149567727e-10,36,11,7,1
1.9996153772187933e-10,36,11,8,0
1.9327490316075287e-10,36,11,8,1
2.439427551671884e-10,36,11,9,0
2.3406386944864627e-10,36,11,9,1
2.6593196839370564e-10,36,11,10,0
2.542345306700508e-10,36,11,10,1
3.099076041496409e-10,36,11,11,0
2.9413633767347885e-10,36,11,11,1
2.939168943748234e-10,36,11,12,0
2.796938325889792e-10,36,11,12,1
3.37890162462336e-10,36,11,13,0
3.1922799125691845e-10,36,11,13,1
3.598754013882747e-10,36,11,14,0
3.387814728405726e-10,36,11,14,1
1.0404000000000002e-06,36,12,0,0
6.360630526720493e-09,36,12,0,1
4.399813925593305e-11,36,12,1,0
4.3697718706501045e-11,36,12,1,1
6.599581341437394e-11,36,12,2,0
6.532219535853374e-11,36,12,2,1
1.099883710872553e-10,36,12,3,0
1.0813001222214236e-10,36,12,3,1
9.39915078799109e-11,36,12,4,0
9.263106029641494e-11,36,12,4,1
1.3798169792934043e-10,36,12,5,0
1.350695364320688e-10,36,12,5,1
1.5997539786268936e-10,36,12,6,0
1.560739993018934e-10,36,12,6,1
2.039600078415997e-10,36,12,7,0
1.9766057239160567e-10,36,12,7,1
1.9996156063809345e-10,36,12,8,0
1.939030250465888e-10,36,12,8,1
2.439427892727964e-10,36,12,9,0
2.3498571831397166e-10,36,12,9,1
2.6593200892505376e-10,36,12,10,0
2.553224769791086e-10,36,12,10,1
3.0990765919420396e-10,36,12,11,0
2.955935657633783e-10,36,12,11,1
2.939169438855226e-10,36,12,12,0
2.810111496569297e-10,36,12,12,1
3.3789022789597383e-10,36,12,13,0
3.209451707264214e-10,36,12,13,1
3.598754756139744e-10,36,12,14,0
3.407160950918631e-10,36,12,14,1
1.0408399999999999e-06,36,13,0,0
6.79505015180047e-09,36,13,0,1
4.399814004250234e-11,36,13,1,0
4.371691975390906e-11,36,13,1,1
6.599581518408004e-11,36,13,2,0
6.53651117680787e-11,36,13,2,1
1.0998837600268987e-10,36,13,3,0
1.0824765936032414e-10,36,13,3,1
9.399151146950721e-11,36,13,4,0
9.271738486361715e-11,36,13,4,1
1.3798170566524943e-10,36,13,5,0
1.3525315704011542e-10,36,13,5,1
1.5997540826128724e-10,36,13,6,0
1.5631922136558963e-10,36,13,6,1
2.039600247443912e-10,36,13,7,0
1.980540503214862e-10,36,13,7,1
1.9996157688465385e-10,36,13,8,0
1.9428167073402554e-10,36,13,8,1
2.4394281345213256e-10,36,13,9,0
2.355420406566116e-10,36,13,9,1
2.6593203765995006e-10,36,13,10,0
2.5597939421490186e-10,36,13,10,1
3.099076982183163e-10,36,13,11,0
2.964744093360625e-10,36,13,11,1
2.939169789863745e-10,36,13,12,0
2.818071112280047e-10,36,13,12,1
3.378902742854728e-10,36,13,13,0
3.219838501666551e-10,36,13,13,1
3.5987552823665e-10,36,13,14,0
3.418869194135015e-10,36,13,14,1
1.04134e-06,36,14,0,0
7.2882631993393135e-09,36,14,0,1
4.399814093552427e-11,36,14,1,0
4.3735961469553576e-11,36,14,1,1
6.599581719329445e-11,36,14,2,0
6.540769049435282e-11,36,14,2,1
1.0998838158336936e-10,36,14,3,0
1.0836448100399016e-10,36,14,3,1
9.399151554491214e-11,36,14,4,0
9.280307708335423e-11,36,14,4,1
1.3798171444812085e-10,36,14,5,0
1.3543558779310513e-10,36,14,5,1
1.5997542006721077e-10,36,14,6,0
1.565629571196852e-10,36,14,6,1
2.0396004393477374e-10,36,14,7,0
1.9844547009458105e-10,36,14,7,1
1.9996159532999215e-10,36,14,8,0
1.9465830741585992e-10,36,14,8,1
2.4394284090385413e-10,36,14,9,0
2.360958683433656e-10,36,14,9,1
2.6593207028377336e-10,36,14,10,0
2.5663363320380623e-10,36,14,10,1
3.099077425238804e-10,36,14,11,0
2.973523728411572e-10,36,14,11,1
2.9391701883771086e-10,36,14,12,0
2.8260023745845026e-10,36,14,12,1
3.378903269532428e-10,36,14,13,0
3.230196620528522e-10,36,14,13,1
3.598755879811846e-10,36,14,14,0
3.430549764538444e-10,36,14,14,1
1.04178e-06,36,15,0,0
7.721899057382559e-09,36,15,0,1
4.3998141720674513e-11,36,15,1,0
4.375070497495592e-11,36,15,1,1
6.599581895980789e-11,36,15,2,0
6.544067071646613e-11,36,15,2,1
1.0998838648993658e-10,36,15,3,0
1.0845503626753283e-10,36,15,3,1
9.399151912803278e-11,36,15,4,0
9.286948386421985e-11,36,15,4,1
1.3798172217007482e-10,36,15,5,0
1.3557706811996365e-10,36,15,5,1
1.599754304470507e-10,36,15,6,0
1.5675205178173125e-10,36,15,6,1
2.0396006080707572e-10,36,15,7,0
1.987493653781476e-10,36,15,7,1
1.9996161154724662e-10,36,15,8,0
1.9495070566915098e-10,36,15,8,1
2.439428650395768e-10,36,15,9,0
2.365261417987937e-10,36,15,9,1
2.659320989668402e-10,36,15,10,0
2.5714210138464306e-10,36,15,10,1
3.099077814776075e-10,36,15,11,0
2.9803520819753467e-10,36,15,11,1
2.939170538752527e-10,36,15,12,0
2.832169300809255e-10,36,15,12,1
3.3789037325907435e-10,36,15,13,0
3.2382562893323627e-10,36,15,13,1
3.5987564050895277e-10,36,15,14,0
3.439641649716456e-10,36,15,14,1
1.0434000000000003e-06,36,16,0,0
4.399814460574789e-11,36,16,1,0
6.599582545094906e-11,36,16,2,0
1.0998840451936255e-10,36,16,3,0
9.399153229438791e-11,36,16,4,0
1.3798175054478132e-10,36,16,5,0
1.5997546858829395e-10,36,16,6,0
2.0396012280520198e-10,36,16,7,0
1.9996167113836725e-10,36,16,8,0
2.439429537275163e-10,36,16,9,0
2.659322043642315e-10,36,16,10,0
3.099079246150751e-10,36,16,11,0
2.939171826224929e-10,36,16,12,0
3.3789054341223566e-10,36,16,13,0
3.5987583352494833e-10,36,16,14,0
1.04384e-06,36,17,0,0
9.747240956468426e-09,36,17,0,1
4.3998145387801715e-11,36,17,1,0
4.3802272254496914e-11,36,17,1,1
6.599582721049597e-11,36,17,2,0
6.555610995191871e-11,36,17,2,1
1.0998840940658078e-10,36,17,3,0
1.0877247598456443e-10,36,17,3,1
9.399153586337835e-11,36,17,4,0
9.310214575183304e-11,36,17,4,1
1.379817582362847e-10,36,17,5,0
1.3607349157356268e-10,36,17,5,1
1.599754789272031e-10,36,17,6,0
1.5741603135398807e-10,36,17,6,1
2.0396013961097426e-10,36,17,7,0
1.9981800901193644e-10,36,17,7,1
1.9996168729167471e-10,36,17,8,0
1.959787844513821e-10,36,17,8,1
2.439429777680723e-10,36,17,9,0
2.3804118064418657e-10,36,17,9,1
2.65932232934204e-10,36,17,10,0
2.589337563824136e-10,36,17,10,1
3.099079634152181e-10,36,17,11,0
3.0044469547702423e-10,36,17,11,1
2.93917217521889e-10,36,17,12,0
2.8539190062515945e-10,36,17,12,1
3.3789058953550066e-10,36,17,13,0
3.266721595950837e-10,36,17,13,1
3.5987588584562346e-10,36,17,14,0
3.471775096133373e-10,36,17,14,1
1.04434e-06,36,18,0,0
1.0237623762376239e-08,36,18,0,1
4.399814627569937e-11,36,18,1,0
4.381170289394517e-11,36,18,1,1
6.59958292081815e-11,36,18,2,0
6.557723611610258e-11,36,18,2,1
1.0998841495523961e-10,36,18,3,0
1.0883064940532577e-10,36,18,3,1
9.399153991539917e-11,36,18,4,0
9.314476173317721e-11,36,18,4,1
1.3798176696876335e-10,36,18,5,0
1.361645440856234e-10,36,18,5,1
1.5997549066539015e-10,36,18,6,0
1.5753789898682106e-10,36,18,6,1
2.0396015869125665e-10,36,18,7,0
2.0001441299293383e-10,36,18,7,1
1.9996170563118696e-10,36,18,8,0
1.9616771011193324e-10,36,18,8,1
2.439430050623023e-10,36,18,9,0
2.3831996402945654e-10,36,18,9,1
2.659322653708671e-10,36,18,10,0
2.592636581811463e-10,36,18,10,1
3.099080074666156e-10,36,18,11,0
3.008889431245365e-10,36,18,11,1
2.9391725714460763e-10,36,18,12,0
2.8579271858259993e-10,36,18,12,1
3.3789064190114086e-10,36,18,13,0
3.2719742205595157e-10,36,18,13,1
3.598759452474395e-10,36,18,14,0
3.477708434545386e-10,36,18,14,1
1.04478e-06,36,19,0,0
1.0668772373131188e-08,36,19,0,1
4.3998147056346335e-11,36,19,1,0
4.381928114099991e-11,36,19,1,1
6.59958309645632e-11,36,19,2,0
6.55942158949823e-11,36,19,2,1
1.0998841983366671e-10,36,19,3,0
1.0887742318131125e-10,36,19,3,1
9.399154347796961e-11,36,19,4,0
9.317902193843118e-11,36,19,4,1
1.379817746464316e-10,36,19,5,0
1.362377717099558e-10,36,19,5,1
1.5997550098570255e-10,36,19,6,0
1.5763592777483072e-10,36,19,6,1
2.0396017546680138e-10,36,19,7,0
2.001724573483354e-10,36,19,7,1
1.9996172175544033e-10,36,19,8,0
1.963197315550665e-10,36,19,8,1
2.4394302905961966e-10,36,19,9,0
2.385443744298574e-10,36,19,9,1
2.659322938894556e-10,36,19,10,0
2.595292663088387e-10,36,19,10,1
3.0990804619697827e-10,36,19,11,0
3.0124674446888164e-10,36,19,11,1
2.9391729198123775e-10,36,19,12,0
2.8611549806398916e-10,36,19,12,1
3.3789068794145737e-10,36,19,13,0
3.2762057212349713e-10,36,19,13,1
3.5987599747402266e-10,36,19,14,0
3.4824891877216206e-10,36,19,14,1
1.0454000000000002e-06,36,20,0,0
1.127568394872776e-08,36,20,0,1
4.3998148155233574e-11,36,20,1,0
4.382897048992101e-11,36,20,1,1
6.599583343695539e-11,36,20,2,0
6.561593004886293e-11,36,20,2,1
1.0998842670084456e-10,36,20,3,0
1.0893726191114308e-10,36,20,3,1
9.399154849286558e-11,36,20,4,0
9.322284559185231e-11,36,20,4,1
1.3798178545399595e-10,36,20,5,0
1.3633147649036464e-10,36,20,5,1
1.599755155132178e-10,36,20,6,0
1.5776139318690705e-10,36,20,6,1
2.0396019908110527e-10,36,20,7,0
2.0037481308842024e-10,36,20,7,1
1.999617444529457e-10,36,20,8,0
1.9651436897541656e-10,36,20,8,1
2.4394306283974276e-10,36,20,9,0
2.3883180265491786e-10,36,20,9,1
2.659323340340032e-10,36,20,10,0
2.5986952542503126e-10,36,20,10,1
3.0990810071625976e-10,36,20,11,0
3.0170528037660194e-10,36,20,11,1
2.9391734101945703e-10,36,20,12,0
2.865290958350246e-10,36,20,12,1
3.3789075275068903e-10,36,20,13,0
3.2816298355419644e-10,36,20,13,1
3.598760709914321e-10,36,20,14,0
3.4886184941331527e-10,36,20,14,1
1.04584e-06,36,21,0,0
1.1705958846477475e-08,36,21,0,1
4.399814893429865e-11,36,21,1,0
4.3835233465470365e-11,36,21,1,1
6.599583518977806e-11,36,21,2,0
6.56299681253725e-11,36,21,2,1
1.0998843156938669e-10,36,21,3,0
1.0897596122691245e-10,36,21,3,1
9.39915520482172e-11,36,21,4,0
9.325118382911671e-11,36,21,4,1
1.3798179311610764e-10,36,21,5,0
1.3639209167755055e-10,36,21,5,1
1.5997552581261954e-10,36,21,6,0
1.5784256794320508e-10,36,21,6,1
2.039602158226614e-10,36,21,7,0
2.005057813770441e-10,36,21,7,1
1.999617605445299e-10,36,21,8,0
1.966403377908673e-10,36,21,8,1
2.4394308678844144e-10,36,21,9,0
2.390178907923562e-10,36,21,9,1
2.659323624948141e-10,36,21,10,0
2.600898560622083e-10,36,21,10,1
3.0990813936815944e-10,36,21,11,0
3.0200230283510235e-10,36,21,11,1
2.939173757855113e-10,36,21,12,0
2.8679697529751345e-10,36,21,12,1
3.3789079869773596e-10,36,21,13,0
3.285144146159705e-10,36,21,13,1
3.5987612311221565e-10,36,21,14,0
3.4925903845280933e-10,36,21,14,1
1.0463399999999999e-06,36,22,0,0
1.2194468337251755e-08,36,22,0,1
4.3998149818804576e-11,36,22,1,0
4.38418102701539e-11,36,22,1,1
6.59958371798327e-11,36,22,2,0
6.564471177770878e-11,36,22,2,1
1.0998843709685126e-10,36,22,3,0
1.0901661740529111e-10,36,22,3,1
9.399155608476026e-11,36,22,4,0
9.328095188452298e-11,36,22,4,1
1.3798180181523168e-10,36,22,5,0
1.3645578358855582e-10,36,22,5,1
1.599755375059723e-10,36,22,6,0
1.579278752188138e-10,36,22,6,1
2.0396023483006924e-10,36,22,7,0
2.0064345636347978e-10,36,22,7,1
1.9996177881399663e-10,36,22,8,0
1.9677275386796715e-10,36,22,8,1
2.4394311397842885e-10,36,22,9,0
2.392135585840825e-10,36,22,9,1
2.659323948075971e-10,36,22,10,0
2.60321561751538e-10,36,22,10,1
3.099081832513257e-10,36,22,11,0
3.023147472241014e-10,36,22,11,1
2.939174152569094e-10,36,22,12,0
2.870787349044102e-10,36,22,12,1
3.378908508633983e-10,36,22,13,0
3.288841580983358e-10,36,22,13,1
3.5987618228718835e-10,36,22,14,0
3.4967698220915903e-10,36,22,14,1
1.04678e-06,36,23,0,0
1.2623970652859248e-08,36,23,0,1
4.3998150596470855e-11,36,23,1,0
4.3847173627643115e-11,36,23,1,1
6.599583892950826e-11,36,23,2,0
6.565673679481532e-11,36,23,2,1
1.0998844195665257e-10,36,23,3,0
1.090497857793254e-10,36,23,3,1
9.399155963372862e-11,36,23,4,0
9.330523506924327e-11,36,23,4,1
1.3798180946358743e-10,36,23,5,0
1.36507753973268e-10,36,23,5,1
1.599755477868837e-10,36,23,6,0
1.5799749227410232e-10,36,23,6,1
2.0396025154157085e-10,36,23,7,0
2.0075583916379445e-10,36,23,7,1
1.9996179487669302e-10,36,23,8,0
